image_name,class_id,confidence_score,x_min,y_min,x_max,y_max
VAIPE_P_173_6.jpg,102,0.9894475,763,1231,1522,1658
VAIPE_P_99_3.jpg,92,0.9999888,862,2280,1622,2707
VAIPE_P_43_3.jpg,100,0.9996537,386,1938,1027,2549
VAIPE_P_43_3.jpg,40,0.9187013,1890,2210,2342,2662
VAIPE_P_13_2.jpg,107,0.9999919,269,1704,1116,2749
VAIPE_P_13_2.jpg,107,0.99999774,287,635,1065,1681
VAIPE_P_13_2.jpg,107,0.9999987,1185,2134,1804,2992
VAIPE_P_13_2.jpg,107,0.99999785,1278,863,1987,1746
VAIPE_P_18_0.jpg,2,0.999992,1035,2011,1550,2534
VAIPE_P_18_0.jpg,89,0.99999154,914,2297,1242,2874
VAIPE_P_18_0.jpg,89,0.99998164,1103,2744,1702,3046
VAIPE_P_18_0.jpg,2,0.99998546,1109,1791,1693,2277
VAIPE_P_18_0.jpg,27,0.9998735,1526,2304,1830,2798
VAIPE_P_183_17.jpg,107,0.99812585,1590,1139,2127,1850
VAIPE_P_183_17.jpg,64,0.9999981,1414,1976,1817,2395
VAIPE_P_183_17.jpg,107,0.9987337,871,1502,1368,2276
VAIPE_P_183_17.jpg,89,0.9998852,1842,1395,2275,2021
VAIPE_P_130_5.jpg,65,0.9999707,533,296,680,448
VAIPE_P_130_5.jpg,65,0.99994385,473,172,618,323
VAIPE_P_130_5.jpg,45,0.99980384,189,442,309,556
VAIPE_P_170_13.jpg,56,0.9998654,1234,1998,1782,2342
VAIPE_P_170_13.jpg,107,0.98827016,1187,1547,1523,2009
VAIPE_P_170_13.jpg,46,0.9975702,582,2336,807,2554
VAIPE_P_116_0.jpg,24,0.9999833,1175,1858,2082,2307
VAIPE_P_116_0.jpg,24,0.99998057,1134,1584,2003,1958
VAIPE_P_15_2.jpg,107,0.9996358,1670,2185,2679,2864
VAIPE_P_15_2.jpg,107,0.9999945,1649,1235,2776,1894
VAIPE_P_15_2.jpg,107,0.999595,2746,720,3240,1290
VAIPE_P_15_2.jpg,107,0.9999888,1936,219,2502,891
VAIPE_P_15_2.jpg,107,0.99997187,826,554,1299,1041
VAIPE_P_114_2.jpg,107,0.99999905,423,697,1220,1481
VAIPE_P_114_2.jpg,107,0.9999981,655,1429,1330,2084
VAIPE_P_114_2.jpg,107,0.999895,1161,853,1691,1572
VAIPE_P_114_2.jpg,107,0.99999785,1303,1491,1944,2101
VAIPE_P_114_2.jpg,107,0.9999833,906,2030,2017,2474
VAIPE_P_114_2.jpg,107,0.99994075,1518,1145,1951,1573
VAIPE_P_172_1.jpg,82,0.99844897,397,381,484,588
VAIPE_P_172_1.jpg,70,0.5428153,260,417,344,498
VAIPE_P_172_1.jpg,59,0.9993088,268,493,351,577
VAIPE_P_67_2.jpg,90,0.51050216,2810,965,3377,1831
VAIPE_P_67_2.jpg,43,0.99999046,1752,1707,2793,2098
VAIPE_P_67_2.jpg,43,0.99999154,2204,607,2636,1625
VAIPE_P_34_0.jpg,103,0.9999269,1236,2598,1796,3068
VAIPE_P_34_0.jpg,64,0.99999726,1512,2123,1977,2558
VAIPE_P_34_0.jpg,64,0.9999981,754,2320,1245,2786
VAIPE_P_169_4.jpg,20,0.99993527,599,1357,1457,2150
VAIPE_P_169_4.jpg,20,0.9999076,990,2047,1927,2772
VAIPE_P_178_19.jpg,107,0.89496803,2165,1348,2761,2080
VAIPE_P_178_19.jpg,44,0.9922611,177,1422,752,2006
VAIPE_P_178_19.jpg,44,0.99498534,860,1301,1433,1877
VAIPE_P_178_19.jpg,1,0.9738678,1012,2303,1499,3127
VAIPE_P_178_19.jpg,107,0.99388677,1314,1832,1802,2583
VAIPE_P_125_1.jpg,43,0.9999957,633,1751,1491,2326
VAIPE_P_125_1.jpg,43,0.99997187,799,2144,1432,3027
VAIPE_P_125_1.jpg,7,0.9972801,1075,1657,1387,1971
VAIPE_P_125_1.jpg,7,0.9777594,578,2348,909,2686
VAIPE_P_177_20.jpg,104,0.9999373,996,1316,1598,2137
VAIPE_P_177_20.jpg,91,0.9999949,417,1678,1025,2289
VAIPE_P_177_20.jpg,107,0.9487572,917,2806,1670,3940
VAIPE_P_177_20.jpg,107,0.85496455,1354,1443,1933,2388
VAIPE_P_41_2.jpg,43,0.9999951,1062,1339,2007,2035
VAIPE_P_41_2.jpg,91,0.9999974,1335,1926,2025,2627
VAIPE_P_41_2.jpg,43,0.9999964,815,2175,1464,3117
VAIPE_P_172_0.jpg,82,0.99738353,191,533,358,676
VAIPE_P_172_0.jpg,59,0.99904495,340,659,423,747
VAIPE_P_172_0.jpg,70,0.5509514,256,659,338,746
VAIPE_P_160_23.jpg,104,0.99994564,1489,1473,2495,2149
VAIPE_P_160_23.jpg,107,0.9832545,1754,2061,2500,2842
VAIPE_P_160_23.jpg,26,0.9959376,1177,1866,1903,2659
VAIPE_P_160_23.jpg,26,0.9999838,1694,1232,2550,1822
VAIPE_P_160_23.jpg,107,0.9996562,713,1602,1379,2315
VAIPE_P_17_6.jpg,84,0.9999784,1297,2311,1658,2690
VAIPE_P_181_11.jpg,68,0.999895,955,1686,1971,2622
VAIPE_P_181_11.jpg,107,0.8087173,468,1851,1016,2635
VAIPE_P_181_11.jpg,63,0.9988502,649,2633,1028,3021
VAIPE_P_20_38.jpg,3,0.99569666,561,2415,917,3097
VAIPE_P_177_14.jpg,104,0.9999901,635,1723,1395,2757
VAIPE_P_177_14.jpg,104,0.4581004,1647,1081,2556,1857
VAIPE_P_177_14.jpg,107,0.60561657,703,1131,1678,1784
VAIPE_P_177_14.jpg,91,0.99984646,1169,1594,1993,2013
VAIPE_P_164_0.jpg,24,0.9999527,1161,1897,1539,2698
VAIPE_P_164_0.jpg,24,0.9998324,882,1944,1252,2762
VAIPE_P_164_0.jpg,95,0.9999187,1319,1612,1708,1987
VAIPE_P_97_5.jpg,89,0.9999474,1138,1977,1454,2662
VAIPE_P_97_5.jpg,89,0.99996316,843,2085,1175,2779
VAIPE_P_97_5.jpg,34,0.99779487,1418,2084,1714,2765
VAIPE_P_180_15.jpg,69,0.85176563,714,1912,1246,2441
VAIPE_P_180_15.jpg,107,0.5170316,157,1530,583,2136
VAIPE_P_180_15.jpg,107,0.9929361,1325,1806,1754,2411
VAIPE_P_180_15.jpg,69,0.9133257,798,1627,1435,1918
VAIPE_P_180_15.jpg,70,0.82606024,1632,1974,1842,2194
VAIPE_P_97_0.jpg,89,0.999995,1222,1946,1516,2491
VAIPE_P_97_0.jpg,89,0.99999034,1446,2101,1792,2656
VAIPE_P_97_0.jpg,34,0.9999682,1449,1833,2005,2161
VAIPE_P_97_0.jpg,73,0.999894,1176,1632,1436,1959
VAIPE_P_97_0.jpg,73,0.9998933,1361,1585,1689,1890
VAIPE_P_62_4.jpg,26,0.9999697,439,1478,934,2076
VAIPE_P_62_4.jpg,26,0.99995697,1221,2215,1908,2715
VAIPE_P_62_4.jpg,91,0.9999976,558,1779,1049,2313
VAIPE_P_62_4.jpg,64,0.99999785,1397,1768,1726,2116
VAIPE_P_62_4.jpg,91,0.99999034,362,2267,935,2782
VAIPE_P_62_4.jpg,64,0.9999988,942,1940,1295,2300
VAIPE_P_62_4.jpg,64,0.9999988,931,2273,1290,2651
VAIPE_P_62_4.jpg,74,0.99983597,483,2799,810,3060
VAIPE_P_62_4.jpg,74,0.9999044,1201,1778,1428,2051
VAIPE_P_62_4.jpg,74,0.9999478,815,2714,1108,2995
VAIPE_P_62_4.jpg,74,0.9999429,745,2502,989,2795
VAIPE_P_102_2.jpg,89,0.8887191,1190,1605,1641,2351
VAIPE_P_102_2.jpg,43,0.9999894,839,1022,1790,1387
VAIPE_P_177_3.jpg,104,0.99998665,285,683,383,902
VAIPE_P_177_3.jpg,26,0.9999908,303,312,385,487
VAIPE_P_177_3.jpg,26,0.99998593,311,119,386,295
VAIPE_P_177_3.jpg,91,0.99999917,303,496,390,650
VAIPE_P_2_9.jpg,64,0.99999964,2163,1748,2674,2234
VAIPE_P_2_9.jpg,64,0.9999995,1654,1658,2153,2155
VAIPE_P_2_9.jpg,41,0.99993944,1382,1855,1666,2227
VAIPE_P_47_0.jpg,64,0.9999988,498,532,613,659
VAIPE_P_47_0.jpg,64,0.99999917,504,247,612,371
VAIPE_P_82_6.jpg,10,0.99948645,1875,1967,2271,2684
VAIPE_P_82_6.jpg,10,0.999542,667,1863,1359,2185
VAIPE_P_82_6.jpg,107,0.51109254,1512,1211,1830,1742
VAIPE_P_82_6.jpg,36,0.8629654,1088,1519,1426,1843
VAIPE_P_82_6.jpg,51,0.9935913,1462,1708,1805,2052
VAIPE_P_82_6.jpg,51,0.9877908,1609,2104,1965,2468
VAIPE_P_120_3.jpg,68,0.9999757,1102,1774,1807,2497
VAIPE_P_120_3.jpg,68,0.9999522,1450,1481,2263,2061
VAIPE_P_61_0.jpg,97,0.99995184,1307,1305,1721,1921
VAIPE_P_61_0.jpg,97,0.9999647,951,1268,1348,1907
VAIPE_P_166_12.jpg,89,0.99992037,1069,2554,1443,3292
VAIPE_P_166_12.jpg,19,0.99771035,1248,1635,1674,2461
VAIPE_P_166_12.jpg,47,0.9895579,1227,2338,1502,2616
VAIPE_P_67_1.jpg,43,0.99999547,2132,1838,3071,2488
VAIPE_P_67_1.jpg,43,0.9999939,2017,683,2738,1537
VAIPE_P_67_1.jpg,89,0.8474609,2024,1602,2788,2137
VAIPE_P_166_24.jpg,19,0.9992884,1087,1220,1710,1904
VAIPE_P_166_24.jpg,89,0.99986494,1337,2009,1849,2618
VAIPE_P_166_24.jpg,47,0.9764855,1241,1827,1501,2073
VAIPE_P_83_0.jpg,10,0.999308,1105,2430,1770,3020
VAIPE_P_83_0.jpg,99,0.9989434,1377,1870,1704,2469
VAIPE_P_83_0.jpg,10,0.89287055,1633,1759,1955,2483
VAIPE_P_83_0.jpg,29,0.9999827,876,2511,1207,2855
VAIPE_P_83_0.jpg,29,0.9999832,1133,2323,1456,2642
VAIPE_P_57_5.jpg,107,0.99999774,2742,193,3783,1162
VAIPE_P_57_5.jpg,107,0.9999902,1868,897,2566,1828
VAIPE_P_57_5.jpg,107,0.99999833,1030,0,1618,787
VAIPE_P_57_5.jpg,107,0.99999654,1233,1815,1993,2924
VAIPE_P_177_18.jpg,107,0.9660464,1339,2230,2134,3252
VAIPE_P_177_18.jpg,104,0.4832158,507,2033,1082,3026
VAIPE_P_177_18.jpg,91,0.99999607,1705,1705,2328,2404
VAIPE_P_177_18.jpg,104,0.9998828,951,2012,1471,3099
VAIPE_P_159_8.jpg,103,0.9999901,1176,1859,1554,2382
VAIPE_P_100_4.jpg,107,0.9999912,1530,970,2427,1871
VAIPE_P_100_4.jpg,107,0.99996614,2309,262,2985,931
VAIPE_P_100_4.jpg,107,0.99998844,1128,10,1916,731
VAIPE_P_100_4.jpg,107,0.99998474,2874,963,3351,1433
VAIPE_P_100_4.jpg,107,0.9995926,1122,2356,1601,2824
VAIPE_P_165_9.jpg,107,0.99459416,1549,2323,2225,2800
VAIPE_P_165_9.jpg,107,0.7899365,1376,1702,1803,2329
VAIPE_P_165_9.jpg,91,0.9999951,1713,2051,2317,2368
VAIPE_P_165_9.jpg,29,0.9914927,1738,1802,2078,2119
VAIPE_P_174_11.jpg,26,0.8620246,1990,1596,2674,2104
VAIPE_P_174_11.jpg,60,0.9029467,1588,1824,2203,2189
VAIPE_P_174_11.jpg,59,0.8499065,2537,1592,2875,1921
VAIPE_P_174_11.jpg,70,0.953041,2205,2013,2530,2333
VAIPE_P_158_11.jpg,43,0.99715316,793,2715,1291,3201
VAIPE_P_158_11.jpg,91,0.9999963,922,2091,1406,2424
VAIPE_P_158_11.jpg,91,0.99999034,1613,2287,2116,2629
VAIPE_P_158_11.jpg,43,0.9999583,1068,530,1738,906
VAIPE_P_158_11.jpg,7,0.99953055,557,2326,789,2552
VAIPE_P_158_11.jpg,7,0.9997383,564,2523,790,2741
VAIPE_P_68_18.jpg,104,0.99964666,717,2372,1301,3088
VAIPE_P_68_18.jpg,40,0.9999865,1715,2061,2040,2377
VAIPE_P_89_1.jpg,107,0.84623516,605,1282,1166,1564
VAIPE_P_89_1.jpg,107,0.99999475,565,985,1021,1316
VAIPE_P_89_1.jpg,107,0.9999939,814,1498,1175,1933
VAIPE_P_89_1.jpg,107,0.9999993,1160,1259,1426,1946
VAIPE_P_24_7.jpg,64,0.9999976,114,292,153,331
VAIPE_P_24_7.jpg,31,0.9999739,74,254,103,285
VAIPE_P_24_7.jpg,64,0.9999927,143,146,185,189
VAIPE_P_24_7.jpg,46,0.99945956,89,207,115,232
VAIPE_P_163_39.jpg,43,0.9960522,1092,2925,1457,3823
VAIPE_P_163_39.jpg,107,0.7742619,934,2212,1403,2959
VAIPE_P_163_39.jpg,105,0.9565199,569,1401,1100,2126
VAIPE_P_163_39.jpg,91,0.99999774,1461,2959,1838,3710
VAIPE_P_62_5.jpg,26,0.9999881,342,2884,1077,3540
VAIPE_P_62_5.jpg,26,0.9999871,1133,2023,1555,2741
VAIPE_P_62_5.jpg,91,0.999998,452,2621,1085,3055
VAIPE_P_62_5.jpg,91,0.99998605,1340,2295,1810,2850
VAIPE_P_62_5.jpg,64,0.99999833,1036,1681,1393,2042
VAIPE_P_62_5.jpg,64,0.9999982,930,2011,1284,2384
VAIPE_P_62_5.jpg,64,0.99999905,1015,2804,1404,3226
VAIPE_P_62_5.jpg,74,0.9999132,709,1972,967,2243
VAIPE_P_62_5.jpg,74,0.99973184,691,2318,966,2594
VAIPE_P_62_5.jpg,74,0.9999267,1349,1822,1629,2039
VAIPE_P_62_5.jpg,74,0.9997451,1530,2051,1758,2326
VAIPE_P_160_18.jpg,26,0.9999714,810,1285,1517,1702
VAIPE_P_160_18.jpg,107,0.9982071,1989,1479,2557,2123
VAIPE_P_160_18.jpg,107,0.903873,1621,1888,2309,2428
VAIPE_P_160_18.jpg,26,0.99962294,1169,2209,1593,2972
VAIPE_P_160_18.jpg,104,0.99996245,371,2340,1287,2862
VAIPE_P_158_13.jpg,43,0.99991775,1110,2570,1620,2935
VAIPE_P_158_13.jpg,43,0.9999902,2436,792,2857,1363
VAIPE_P_158_13.jpg,91,0.99998474,1162,2173,1524,2558
VAIPE_P_158_13.jpg,91,0.999998,1127,1936,1486,2321
VAIPE_P_158_13.jpg,7,0.99695396,1711,1785,1914,1998
VAIPE_P_158_13.jpg,7,0.99830073,1116,1868,1315,2069
VAIPE_P_68_17.jpg,104,0.9945821,902,2881,1592,3267
VAIPE_P_68_17.jpg,40,0.9999738,1200,2561,1469,2834
VAIPE_P_51_3.jpg,89,0.99995613,1104,2106,1768,2499
VAIPE_P_51_3.jpg,10,0.9999975,806,1874,1148,2720
VAIPE_P_51_3.jpg,10,0.9999981,482,2172,846,3089
VAIPE_P_51_3.jpg,103,0.9999831,141,2894,673,3561
VAIPE_P_86_1.jpg,107,0.5837803,2035,527,2605,1101
VAIPE_P_86_1.jpg,107,0.84720474,631,1033,1221,1601
VAIPE_P_86_1.jpg,90,0.57582515,2954,792,3437,1599
VAIPE_P_86_1.jpg,107,0.99913293,1305,506,1734,943
VAIPE_P_86_1.jpg,107,0.9993092,2011,2263,2978,2750
VAIPE_P_86_1.jpg,107,0.9999273,1708,1279,2237,1647
VAIPE_P_73_0.jpg,8,0.9999976,894,1802,1290,2314
VAIPE_P_73_0.jpg,64,0.9999888,921,2296,1345,2729
VAIPE_P_73_0.jpg,64,0.99999976,1303,2096,1725,2527
VAIPE_P_34_2.jpg,64,0.99999523,1007,2386,1374,2728
VAIPE_P_34_2.jpg,103,0.9999914,1099,2082,1558,2373
VAIPE_P_130_0.jpg,65,0.9999467,506,593,678,736
VAIPE_P_130_0.jpg,65,0.9999194,322,665,491,813
VAIPE_P_63_12.jpg,89,0.99997354,2221,1497,2813,2170
VAIPE_P_63_12.jpg,27,0.99968624,1990,1260,2524,1868
VAIPE_P_9_1.jpg,62,0.9999765,723,2266,1136,2930
VAIPE_P_9_1.jpg,62,0.9999771,452,2860,1151,3251
VAIPE_P_9_1.jpg,62,0.9999894,1058,2409,1354,3107
VAIPE_P_162_16.jpg,107,0.999516,1242,1813,1976,2140
VAIPE_P_162_16.jpg,73,0.9885677,1561,2091,1881,2430
VAIPE_P_156_17.jpg,107,0.988787,1541,1553,1901,2207
VAIPE_P_156_17.jpg,107,0.6515235,1223,1711,1663,2148
VAIPE_P_156_17.jpg,70,0.9887388,1886,1226,2161,1501
VAIPE_P_170_5.jpg,56,0.9999058,988,1799,1611,2360
VAIPE_P_179_7.jpg,107,0.9995283,1061,1547,1482,1978
VAIPE_P_179_7.jpg,22,0.9642044,1466,2245,1854,2639
VAIPE_P_179_7.jpg,22,0.97907287,1414,1683,1770,2045
VAIPE_P_153_4.jpg,107,0.97490376,793,2060,1349,2551
VAIPE_P_153_4.jpg,59,0.9999598,1449,1803,1755,2103
VAIPE_P_153_4.jpg,29,0.99994123,1330,1424,1621,1761
VAIPE_P_77_1.jpg,51,0.8736466,1768,2304,2109,2650
VAIPE_P_77_1.jpg,51,0.9929304,1116,2444,1446,2783
VAIPE_P_37_3.jpg,107,0.999987,1620,1744,1986,2104
VAIPE_P_37_3.jpg,107,0.99999845,1751,1801,2366,2491
VAIPE_P_37_3.jpg,107,0.99975294,1113,1167,1663,1481
VAIPE_P_37_3.jpg,107,0.9999989,1895,1058,2211,1568
VAIPE_P_53_9.jpg,45,0.9999379,606,421,732,541
VAIPE_P_157_10.jpg,24,0.99554473,706,1023,1517,1666
VAIPE_P_157_10.jpg,24,0.9997204,1281,912,1946,1726
VAIPE_P_157_10.jpg,89,0.999424,351,2216,1213,2895
VAIPE_P_157_10.jpg,89,0.99863285,643,1509,1483,1929
VAIPE_P_157_10.jpg,107,0.7600753,352,1766,858,2272
VAIPE_P_157_10.jpg,107,0.5301477,438,1320,941,1610
VAIPE_P_177_1.jpg,26,0.9999571,266,549,476,672
VAIPE_P_177_1.jpg,26,0.99999344,335,498,545,609
VAIPE_P_177_1.jpg,104,0.9999902,88,560,281,773
VAIPE_P_177_1.jpg,91,0.9999994,320,339,466,501
VAIPE_P_170_29.jpg,56,0.9998995,1112,1735,1503,2233
VAIPE_P_170_29.jpg,107,0.93704104,936,1901,1292,2322
VAIPE_P_170_29.jpg,46,0.99266714,1569,2165,1759,2369
VAIPE_P_168_14.jpg,107,0.41404656,1092,1516,1454,2168
VAIPE_P_168_14.jpg,101,0.999506,1370,1572,1856,2047
VAIPE_P_168_14.jpg,107,0.9998204,1008,2250,1494,2516
VAIPE_P_165_7.jpg,107,0.75004804,1722,2102,2406,2518
VAIPE_P_165_7.jpg,26,0.9645662,1444,1330,1953,1848
VAIPE_P_165_7.jpg,91,0.9999982,1608,1809,1999,2277
VAIPE_P_165_7.jpg,29,0.9938896,1979,1802,2242,2093
VAIPE_P_171_25.jpg,89,0.99997795,982,775,1598,1344
VAIPE_P_171_25.jpg,43,0.82916784,1070,1793,1642,2518
VAIPE_P_171_25.jpg,89,0.9999919,611,2629,1207,3132
VAIPE_P_171_25.jpg,107,0.74276,1648,790,2030,1641
VAIPE_P_171_25.jpg,73,0.9994466,1112,1518,1423,1910
VAIPE_P_171_25.jpg,73,0.9984577,616,1733,945,2145
VAIPE_P_171_25.jpg,107,0.42022294,1848,2393,2589,2754
VAIPE_P_166_14.jpg,89,0.99994195,1142,2072,1762,2639
VAIPE_P_166_14.jpg,19,0.98888016,1255,1207,1690,2052
VAIPE_P_166_14.jpg,47,0.999683,1043,1833,1315,2102
VAIPE_P_164_15.jpg,24,0.99995303,2064,1697,2499,2382
VAIPE_P_164_15.jpg,24,0.99997175,1742,1861,2167,2560
VAIPE_P_164_15.jpg,95,0.99992144,1533,1625,1883,1976
VAIPE_P_22_3.jpg,55,0.99982566,1331,1827,1831,2264
VAIPE_P_31_0.jpg,54,0.99984777,2256,1634,2769,2138
VAIPE_P_63_4.jpg,89,0.99998856,967,2470,1703,3105
VAIPE_P_63_4.jpg,27,0.9999683,794,2158,1392,2799
VAIPE_P_128_10.jpg,107,0.99996793,140,1590,705,2175
VAIPE_P_128_10.jpg,107,0.9858752,332,987,961,1628
VAIPE_P_128_10.jpg,107,0.9998536,637,586,1093,1082
VAIPE_P_128_10.jpg,107,0.9999832,1098,1154,1573,1646
VAIPE_P_128_10.jpg,107,0.92212886,584,1941,1079,2244
VAIPE_P_128_10.jpg,107,0.94627374,1182,491,1472,807
VAIPE_P_181_1.jpg,68,0.9998789,222,510,366,702
VAIPE_P_181_1.jpg,26,0.99509346,319,456,482,544
VAIPE_P_181_1.jpg,63,0.96493375,284,659,347,726
VAIPE_P_154_12.jpg,91,0.9999926,2398,768,2903,1137
VAIPE_P_154_12.jpg,104,0.99991775,1168,1091,1882,1538
VAIPE_P_154_12.jpg,107,0.9683652,2580,373,3144,793
VAIPE_P_180_0.jpg,26,0.9771377,392,325,558,447
VAIPE_P_180_0.jpg,26,0.9946991,477,425,657,539
VAIPE_P_180_0.jpg,69,0.82892203,281,530,386,703
VAIPE_P_180_0.jpg,69,0.9974698,202,492,306,664
VAIPE_P_169_21.jpg,107,0.99821764,1169,2153,1650,3066
VAIPE_P_169_21.jpg,107,0.99891174,1597,2002,2515,2503
VAIPE_P_112_2.jpg,107,0.99993575,902,815,1281,1192
VAIPE_P_112_2.jpg,107,0.99999726,320,817,644,1126
VAIPE_P_112_2.jpg,107,0.9999044,696,215,991,517
VAIPE_P_112_2.jpg,107,0.99979514,312,316,551,550
VAIPE_P_41_1.jpg,43,0.99999297,1168,1410,2066,1813
VAIPE_P_41_1.jpg,43,0.99999344,1396,1054,2297,1476
VAIPE_P_41_1.jpg,91,0.9999943,1189,781,1919,1191
VAIPE_P_41_1.jpg,70,0.76651657,2432,1268,2752,1588
VAIPE_P_105_5.jpg,45,0.99994886,551,356,688,494
VAIPE_P_105_5.jpg,31,0.99994886,426,375,564,527
VAIPE_P_85_0.jpg,37,0.9999366,1423,2879,1849,3368
VAIPE_P_19_0.jpg,10,0.9999956,1019,1780,1548,2543
VAIPE_P_19_0.jpg,89,0.9996706,1366,1844,2031,2304
VAIPE_P_19_0.jpg,10,0.9999914,1013,1371,1855,1729
VAIPE_P_161_14.jpg,107,0.96964484,1617,1370,2269,1962
VAIPE_P_161_14.jpg,89,0.9448881,1448,875,1885,1464
VAIPE_P_161_14.jpg,107,0.99992025,632,3093,1010,3468
VAIPE_P_65_9.jpg,95,0.9999683,1035,2023,1475,2469
VAIPE_P_2_4.jpg,41,0.99999094,1199,2152,1606,2589
VAIPE_P_2_4.jpg,64,0.99999905,739,1809,1271,2331
VAIPE_P_178_3.jpg,92,0.99997365,937,1953,1464,2650
VAIPE_P_178_3.jpg,92,0.99973935,879,1630,1626,1992
VAIPE_P_178_3.jpg,1,0.9932549,1087,1283,1783,1656
VAIPE_P_112_1.jpg,54,0.9999378,1141,1971,1570,2399
VAIPE_P_112_1.jpg,46,0.99991286,935,2101,1179,2340
VAIPE_P_175_23.jpg,107,0.47602037,1241,1952,1551,2308
VAIPE_P_175_23.jpg,70,0.99271315,1141,2388,1431,2668
VAIPE_P_175_23.jpg,75,0.35525703,1443,2086,1718,2403
VAIPE_P_64_2.jpg,107,0.99999225,1655,1020,2072,1440
VAIPE_P_64_2.jpg,107,0.99999905,1184,1075,1414,1423
VAIPE_P_64_2.jpg,107,0.9999869,1005,126,1550,487
VAIPE_P_64_2.jpg,107,0.999984,770,1365,1072,1910
VAIPE_P_64_2.jpg,107,0.9999964,1347,1154,1601,1566
VAIPE_P_64_2.jpg,107,0.9999732,1541,1231,1810,1909
VAIPE_P_166_9.jpg,89,0.9998785,1349,1934,1884,2374
VAIPE_P_166_9.jpg,19,0.9961696,1026,1852,1358,2553
VAIPE_P_166_9.jpg,47,0.9872798,1926,2010,2160,2250
VAIPE_P_162_18.jpg,107,0.9819686,475,1444,1058,1831
VAIPE_P_162_18.jpg,73,0.9503556,1140,1544,1405,1857
VAIPE_P_124_0.jpg,87,0.9995975,1049,2061,1936,2499
VAIPE_P_24_11.jpg,31,0.9999753,82,169,108,195
VAIPE_P_24_11.jpg,64,0.999998,129,156,162,192
VAIPE_P_24_11.jpg,64,0.9999893,115,82,149,122
VAIPE_P_24_11.jpg,46,0.9996549,56,136,79,159
VAIPE_P_48_2.jpg,89,0.99998677,1702,2024,2423,2625
VAIPE_P_48_2.jpg,61,0.99999845,1476,2519,1909,3475
VAIPE_P_48_2.jpg,61,0.99999857,1098,2714,1502,3724
VAIPE_P_48_2.jpg,64,0.9999993,1821,1421,2259,1834
VAIPE_P_48_2.jpg,64,0.9999994,2287,1586,2728,1994
VAIPE_P_170_9.jpg,56,0.9999002,1033,2019,1805,2467
VAIPE_P_5_1.jpg,107,0.98240733,660,1182,1567,1978
VAIPE_P_5_1.jpg,107,0.99997854,3009,1120,3733,2198
VAIPE_P_5_1.jpg,107,0.9985771,2003,1038,2494,1958
VAIPE_P_5_1.jpg,107,0.9999995,1667,2348,2182,2895
VAIPE_P_5_1.jpg,107,0.99998224,2379,862,2830,1303
VAIPE_P_5_1.jpg,107,0.9999969,2097,472,2502,1019
VAIPE_P_20_4.jpg,3,0.9967937,1203,2278,1988,3162
VAIPE_P_121_4.jpg,8,0.99999225,580,366,734,498
VAIPE_P_121_4.jpg,46,0.9999696,701,458,792,545
VAIPE_P_121_4.jpg,41,0.99995196,948,354,1079,471
VAIPE_P_167_14.jpg,19,0.8387276,910,1650,1276,2142
VAIPE_P_167_14.jpg,19,0.99997115,1066,2082,1523,2482
VAIPE_P_167_14.jpg,91,0.9999269,866,2050,1285,2362
VAIPE_P_167_14.jpg,43,0.93806374,1480,1952,1732,2487
VAIPE_P_167_14.jpg,43,0.84788245,502,2710,780,3241
VAIPE_P_167_14.jpg,75,0.95487,1999,2432,2225,2721
VAIPE_P_167_14.jpg,75,0.9805727,1828,2573,2055,2859
VAIPE_P_24_1.jpg,64,0.9999852,146,132,174,163
VAIPE_P_24_1.jpg,64,0.9999956,156,181,184,210
VAIPE_P_24_1.jpg,46,0.9978631,201,172,221,192
VAIPE_P_128_5.jpg,19,0.9999833,1180,1879,1658,2509
VAIPE_P_128_5.jpg,104,0.99986136,1205,1329,1502,2010
VAIPE_P_128_5.jpg,73,0.9998091,934,1140,1232,1394
VAIPE_P_128_5.jpg,19,0.9999552,947,1652,1248,2342
VAIPE_P_128_5.jpg,59,0.9997496,1843,2005,2147,2295
VAIPE_P_128_5.jpg,73,0.9989139,1537,1225,1796,1517
VAIPE_P_128_5.jpg,59,0.9995989,1627,1785,1889,2038
VAIPE_P_165_16.jpg,107,0.9945057,40,1660,864,2323
VAIPE_P_165_16.jpg,26,0.93061125,214,1271,979,1833
VAIPE_P_165_16.jpg,91,0.9999925,111,2238,549,2916
VAIPE_P_165_16.jpg,29,0.999894,647,2379,898,2832
VAIPE_P_167_21.jpg,43,0.9990176,947,2325,1918,2885
VAIPE_P_167_21.jpg,19,0.99993026,994,1386,1960,1943
VAIPE_P_167_21.jpg,19,0.9999857,710,2750,1197,3733
VAIPE_P_167_21.jpg,91,0.9999678,1773,1593,2294,2352
VAIPE_P_167_21.jpg,43,0.9346719,430,1947,861,2922
VAIPE_P_167_21.jpg,75,0.73578954,1091,1074,1522,1546
VAIPE_P_167_21.jpg,75,0.9756,1269,2773,1682,3257
VAIPE_P_171_7.jpg,43,0.99998343,1866,1126,2615,1779
VAIPE_P_171_7.jpg,43,0.9999827,1500,1145,2184,1843
VAIPE_P_171_7.jpg,104,0.99989045,1899,1800,2904,2249
VAIPE_P_171_7.jpg,89,0.99999547,1148,976,1546,1661
VAIPE_P_171_7.jpg,89,0.99999106,1165,1626,1895,1982
VAIPE_P_171_7.jpg,73,0.999453,2354,955,2714,1393
VAIPE_P_171_7.jpg,73,0.99963164,1910,700,2339,1052
